artist_name,album_name,album_link,album_cover,album_popularity,release_date,total_tracks,tracks,lyrics
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,Love Of My Life ,"TranslationsTürkçeEspañolРусскийLove of My Life Lyrics[Intro]

[Verse 1]
Love of my life, you've hurt me
You've broken my heart
And now you leave me
Love of my life, can't you see?

[Chorus]
Bring it back, bring it back
Don't take it away from me
Because you don't know
What it means to me

[Verse 2]
Love of my life, don't leave me
You've taken my love (all my love)
And now desert me
Love of my life, can't you see?

[Chorus]
(Please bring it back, back) Bring it back, bring it back
Don't take it away from me
Because you don't know
What it means to me (means to me)
You might also like[Bridge]
You will remember when this is blown over
And everything's all by the way
When I grow older
I will be there at your side
To remind you
How I still love you (I still love you)
[Instrumental break]

[Chorus]
Back, hurry back
Please bring it back home to me
Because you don't know
What it means to me (means to me)

[Outro]
Love of my life
Love of my life
Ooh, ooh57Embed"
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,Good Company ,"Good Company Lyrics[Verse 1]
""Take good care of what you've got""
My father said to me
As he puffed his pipe and Baby B
He dandled on his knee
Don't fool with fools who'll turn away
Keep all good company
Ooh-ooh, ooh-ooh

[Chorus]
Take care of those you call your own
And keep good company

[Verse 2]
Soon I grew and happy too
My very good friends and me
We'd play all day with Sally J
The girl from number four
And very soon I begged her
""Won't you keep me company?""
Ooh-ooh, ooh-ooh
Ooh-ooh, ooh-ooh

[Chorus]
Oh, marry me for evermore
We'll be good company
Ooh-ooh, ooh-ooh
Ooh-ooh, ooh-ooh
We'll be good company
You might also like[Bridge]
Now marriage is an institution, sure
My wife and I, our needs and nothing more
All my friends by a year
By and by disappear
But we're safe enough behind our door

[Verse 3]
I flourished in my humble trade
My reputation grew
The work devoured my waking hours
But when my time was through
Reward of all my efforts
My own limited company

[Ukelele Solo]

[Chorus]
I hardly noticed Sally
As we parted company

[Bridge]
All through the years
In the end, it appears
There was never really anyone but me
[Verse 4]
Now I'm old, I puff my pipe
But no one's there to see
I ponder on the lesson of
My life's insanity

[Chorus]
Take care of those you call your own
And keep good company

[Guitar Jazz Band Section]4Embed"
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,Bohemian Rhapsody ,"TranslationsDeutschTürkçeไทย / Phasa ThaiEspañolPortuguêsفارسیBohemian Rhapsody Lyrics[Intro]
Is this the real life? Is this just fantasy?
Caught in a landslide, no escape from reality
Open your eyes, look up to the skies and see
I'm just a poor boy, I need no sympathy
Because I'm easy come, easy go, little high, little low
Any way the wind blows doesn't really matter to me, to me

[Verse 1]
Mama, just killed a man
Put a gun against his head, pulled my trigger, now he's dead
Mama, life had just begun
But now I've gone and thrown it all away
Mama, ooh, didn't mean to make you cry
If I'm not back again this time tomorrow
Carry on, carry on as if nothing really matters

[Verse 2]
Too late, my time has come
Sends shivers down my spine, body's aching all the time
Goodbye, everybody, I've got to go
Gotta leave you all behind and face the truth
Mama, ooh (Any way the wind blows)
I don't wanna die
I sometimes wish I'd never been born at all
You might also like[Guitar Solo]

[Verse 3]
I see a little silhouetto of a man
Scaramouche, Scaramouche, will you do the Fandango?
Thunderbolt and lightning, very, very frightening me
(Galileo) Galileo, (Galileo) Galileo, Galileo Figaro magnifico
But I'm just a poor boy, nobody loves me
He's just a poor boy from a poor family
Spare him his life from this monstrosity
Easy come, easy go, will you let me go?
Bismillah! No, we will not let you go
(Let him go) Bismillah! We will not let you go
(Let him go) Bismillah! We will not let you go
(Let me go) Will not let you go
(Let me go) Will not let you go
(Never, never, never, never let me go) Ah
No, no, no, no, no, no, no
(Oh, mamma mia, mamma mia) Mamma mia, let me go
Beelzebub has a devil put aside for me, for me, for me!

[Verse 4]
So you think you can stone me and spit in my eye?
So you think you can love me and leave me to die?
Oh, baby, can't do this to me, baby!
Just gotta get out, just gotta get right outta here
[Outro]
(Ooh)
(Ooh, yeah, ooh, yeah)
Nothing really matters, anyone can see
Nothing really matters
Nothing really matters to me
Any way the wind blows690Embed"
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,God Save The Queen ,
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,Tie Your Mother Down ,"Tie Your Mother Down Lyrics[Intro]
Ooh, yeah
Ooh, yeah

[Verse 1]
Get your party gown, get your pigtail down
Get your heart beating, baby
Got my timing right, got my act all tight
It's gotta be tonight
My little school babe
Your momma says you don't
And your daddy says you won't
And I'm boiling up inside
There is no way I'm gonna lose out this time
Oh, no

[Chorus]
Tie your mother down
Tie your mother down
Lock your daddy out of doors
I don't need him nosing around
Tie your mother down
Tie your mother down
Give me all your love tonight
[Verse 2]
""You're such a dirty louse
Go get out of my house""
That's all I ever get from your
Your family ties, in fact
I don't think I ever heard
A single little civil word from those guys
But you know I don't give a light
I'm gonna make out all right
I've got a sweetheart in hand
To put a stop to all that
Snipin' and grousin' goin' on all night
You might also like[Chorus]
Tie your mother down
Tie your mother down
Take your little brother
Swimming with a brick, that's alright
Tie your mother down
Tie your mother down, yeah-yeah
Or you ain't no friend of mine
Oh

[Guitar Solo]
Bad guy

[Verse 3]
Your mommy and your daddy
Are gonna plague me till I die
They can't understand it
I'm just a peace loving guy
[Chorus]
Tie your mother down
Tie your mother down
Get that big, big, big, big, big
Big daddy out the door
Tie your mother down
Yeah, tie your mother down
Give me all your love tonight
All your love tonight
[Outro]
Give me every inch of your love
Gotta get my timing right
All your love tonight, yeah
All your love
Tonight20Embed"
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,You Take My Breath Away ,
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,Long Away ,"Long Away Lyrics[Intro]

[Verse 1]
You might believe in heaven
I would not care to say
For every star in heaven
There's a sad soul here today

[Pre-Chorus]
Wake up in the morning with a good face
Stare at the moon all day
Lonely as a whisper on a star chase
Does anyone care anyway
For all the prayers in heaven
So much of life's this way

[Chorus]
Did we leave our way behind us
Such a long, long way behind us
Who knows when
Now who knows where
Where the light of day will find us?
Look for the day

[Guitar Solo]
[Verse 2]
Take heart, my friend, we love you
Though it seems like you're alone
A million lights above you
Smile down upon your home

[Pre-Chorus]
Hurry, put your troubles in a suitcase
Come let the new child play
Lonely as a whisper on a star chase
I'm leaving here, I'm long away
For all the stars in heaven
I would not live, I could not live this way

[Chorus]
Did we leave our way behind us?
Such a long, long way behind us
Leave it for some hopeless lane

[Outro]
(Such a long, long way
Such a long, long way
Such a long, long way)
Such a long, long away
I'm looking for, looking for that dayYou might also like27Embed"
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,The Millionaire Waltz ,"The Millionaire Waltz Lyrics[Intro]
[Verse 1]
Bring out the charge of the love brigade
There is spring in the air once again
Drink to the sound of the song parade
There is music and love everywhere
Give a little love to me (I want it)
Take a little love from me
I wanna share it with you
I feel like a millionaire

[Verse 2]
Once we were mad
We were happy, we spent all our days
Holding hands together
Do you remember, my love
How we danced and played?
In the rain, we laid
How we wish that we could stay there
Forever and ever

[Verse 3]
Now I am sad, you are so far away
I sit, counting the hours day by day
Come back to me
How I long for your love
Come back to me
Be happy like we used to be (Uuh, Uuuuh)
You might also like[Guitar Solo]

[Bridge]
Come back, come back to me!
Come back, come back to me!
Oh come back to me, oh my love
How I long for your love
Won't you come back to me?
[Guitar Solo]
[Bridge]
My fine friend
Take me wiz you Unt love me forever
My fine friend, forever (forever)

[Outro]
Bring out the charge of the love brigade
There is spring in the air once again
Drink to the sound of the song parade
There is music and love everywhere
Give a little love to me (I want it)
Take a little love from me
I wanna share it with you
Come back, come back to me
You make me feel
You make me feel like a millionaire10Embed"
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,You And I ,"You and I Lyrics[Intro]
Ooh-ooh

[Verse 1]
Music is playing in the darkness
And a lantern goes swinging by
Shadows flickering, my heart's jittering
Just you and I
Not tonight, come tomorrow
When everything's sunny
And bright (sunny and bright)
No, no, no, come tomorrow
Cause then we'll be
Waiting for the moonlight

[Chorus]
We'll go walking in the moonlight
Walking in the moonlight

[Verse 2]
Laughter ringing in the darkness
People drinking for days gone by
Time don't mean a thing
When you're by my side
Please stay a while
You might also like[Bridge]
Ooh, you know I never could
Foresee the future years (Doo-doo-dooroo-dooroo-dooroo-dooroo-dooroo-uuh)
You know I never could see (Doo-doo-dooroo-dooroo-dooroo-dooroo-dooroo-uuuuuuh)
Where life was leading me
But will we be together forever?
What will be my love?
Can't you see that I just don't know
Don't know (Uuuuh)

[Guitar Solo]

[Verse 3]
No, no, not tonight, come tomorrow
When everything's gonna
Be alright (sunny and bright)
Wait and see if tomorrow
Will be as happy
As we're feeling tonight

[Chorus]
We'll go walking
In the moonlight (Oh, we'll be happy)
Walking in the moonlight

[Verse 4]
Ooh, I can hear the music in the darkness
Floating softly to where we lie
No more questions now
Let's enjoy tonight
Just you and I
Ooh, just you and I
[Outro]
Mm, just you and I
Can't you see that
We gotta be together, be together
Just you and I, just you and I
No more questions, just you and I

[Solo and Piano]5Embed"
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,Somebody To Love ,
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,White Man ,"White Man Lyrics[Intro]
[Verse 1]
I'm a simple man
With a simple name
From this soil, my people came
In this soil remain
Oh yeah
Oh yeah

[Verse 2]
And we made us our shoes
And we trod soft on the land
But the immigrant built roads
On our blood and sand
Oh yeah

[Chorus]
White man, white man
Don't you see the light
Behind your blackened skies
(White man, white man)
You took away the sights
To blind my simple eyes, yeah
(White man, white man)
Where you gonna hide
From the hell you've made?
You might also like[Verse 3]
Oh, the red man knows war
With his hands and his knives
On the Bible you swore
Fought your battle with lies
Oh yeah

[Verse 4]
Leave my body in shame
Leave my soul in disgrace
But by every God's name
Say your prayers for your race
Oh yeah

[Chorus]
(White man, white man)
Our country was green
And all our rivers wide
White man, white man
You came with a gun
And soon our children died
White man, white man
Don't you give a light
For the blood you've shed?
Uuuh yeah
[Instrumental Break]

[Chorus]
Oh-uh-oh
(White man, white man)
White man
(White man, white man)
Ooh, white man
You fought your battle with lies, yeah
(White man, white man)
On and on, on and on
But we weren't too civilized, yeah
(White man, white man)
Look around you
Take a look around
Every skin and bone
Yeah, I'll getcha, I'll getcha, yeah

[Instrumental Break]
[Outro]
What is left of your dream?
Just the words on your stone
A man who learned how to teach
Then forgot how to learn
Oh yeah3Embed"
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,Good Old,"Work, Terrible Work Lyrics[Factory Owner 1 (Willbond)]
In good old Queen Victoria's day
Industrial revolution
Meant bosses said ""Please, we need more employees""
We needed a solution

[Factory Owners 2/3 (Rickard/Baynton)]
Who will climb our chimneys?
Who will power our grids?

[Factory Owner 1]
Victorian families so desperately poor
They'll let us employ their kids
For...

[Children]
Work, terrible work

[Factory Owners]
From very young ages

[Children]
Up chimneys to clean

[Factory Owners]
Paid pitiful wages
[Children]
Work, terrible work

[Factory Owner 1]
Pins make you work faster

[Children]
If we grew too big

[Child 1]
Get sacked by the master!

[Factory Owner 3]
Now you're all in my employ
Cleaning in the factory

[Child 2]
We're not very strong!

[Child 3]
And the hours are long!

[Factory Owner 3]
This work is unsatisfactory

[Children]
Learn not to get caught in spokes
Or trap our hands in gauges
[Factory Owner 3]
To stop machines and get you out
Will cost you a week's wages

[Children]
Work, terrible work

[Factory Owners]
There's no health or safety

[Children]
So if we get hurt

[Child 4]
They will just replace me!

[Child 5]
Work, terrible work
... Sorry

[Child 6]
Now that I am short of cash
I have to pick pockets
Wallets from gentlemen
And ladies' lockets
Small enough to get away
Hardly ever caught
And if we are, we're kids, you see
To cry is what we're taught
Boo-hoo!
[Children]
Work, terrible work

[Factory Owners]
Dangerous and demeaning

[Children]
No time to complain

[Factory Owners]
Get back to your cleaning

[Children]
Work, terrible work
Guess what we are dreaming
School, glorious school
Wonderful school, marvellous school
Wish we went to school1Embed"
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,Drowse ,"Drowse Lyrics[Verse 1]
It's the sad-eyed goodbye
Yesterday moments I remember
It's the bleak street, weak-kneed
Partings I recall

[Pre-Chorus]
It's the mistier mist, the hazier days
The brighter sun and the easier lays

[Chorus]
There's all the more reason
For laughing and crying
When you're younger
And life isn't too hard at all

[Verse 2]
It's the fantastic drowse of the afternoon Sundays
That bored you to rages of tears
The unending pleadings to waste all your good times
In thoughts of your middle-aged years

[Pre-Chorus]
It's a vertical hold, all the things that you're told
For the everyday hero, it all turns to zero
You might also like[Chorus]
And there's all the more reason
For living or dying
When you're young
And your troubles are all very small

[Bridge]
Out here on the street, we'd gather and meet
And scuff up the sidewalk with endlessly restless feet
And half of the time we'd broaden our minds more
In the pool hall than we did in the school hall
With the downtown chewing-gum bums
Watching the nightlife, the lights and the fun

[Verse 3]
Never wanted to be the boy next door
Always thought I'd be something more
But it ain’t easy for a smalltown boy
It ain’t easy at all

[Outro]
Thinkin' it right, doin' it wrong
It's easier from an armchair
Waves of alternatives wash at my sleepiness
Have my eggs poached for breakfast, I guess
I think I'll be Clint Eastwood
Oh no, Jimi Hendrix, he was good
Let's try William the Conqueror
Now who else do I like?
Brian May3Embed"
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,Teo Torriatte (Let Us Cling Together) ,"Teo Torriatte (Let Us Cling Together) Lyrics[Verse 1]
When I'm gone
No need to wonder
If I ever think of you
The same moon shines
The same wind blows
For both of us
And time is but a paper moon
Be not gone

[Verse 2]
Though I'm gone
It's just as though I hold
The flower that touches you
A new life grows, the blossom knows
There's no one else
Could warm my heart as much as you
Be not gone

[English Chorus]
Let us cling together as the years go by
Oh my love, my love
In the quiet of the night
Let our candle always burn
Let us never lose
The lessons we have learned
You might also like[Japanese Chorus]
手を取り合ってこのまま行こう
愛する人よ
静かな宵に
光を灯し
愛しき教えを抱き
[Verse 3]
Hear my song
Still, think of me the way
You've come to think of me
The nights grow long
But dreams live on
Just close your pretty eyes
And you can be with me
Dream on

[Japanese Chorus]
手を取り合ってこのまま行こう
愛する人よ
静かな宵に
光を灯し
愛しき教えを抱き
[Bridge]
When I'm gone
They'll say we're all fools
And we don't understand
Oh, be strong
Don't turn your heart
We're all, you're all
For all, for always
[English Chorus]
Let us cling together as the years go by
Oh my love, my love
In the quiet of the night
Let our candle always burn
Let us never lose
The lessons we have learned

[Instrumental outro]12Embed"
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,Tie Your Mother Down ,"Tie Your Mother Down Lyrics[Intro]
Ooh, yeah
Ooh, yeah

[Verse 1]
Get your party gown, get your pigtail down
Get your heart beating, baby
Got my timing right, got my act all tight
It's gotta be tonight
My little school babe
Your momma says you don't
And your daddy says you won't
And I'm boiling up inside
There is no way I'm gonna lose out this time
Oh, no

[Chorus]
Tie your mother down
Tie your mother down
Lock your daddy out of doors
I don't need him nosing around
Tie your mother down
Tie your mother down
Give me all your love tonight
[Verse 2]
""You're such a dirty louse
Go get out of my house""
That's all I ever get from your
Your family ties, in fact
I don't think I ever heard
A single little civil word from those guys
But you know I don't give a light
I'm gonna make out all right
I've got a sweetheart in hand
To put a stop to all that
Snipin' and grousin' goin' on all night
You might also like[Chorus]
Tie your mother down
Tie your mother down
Take your little brother
Swimming with a brick, that's alright
Tie your mother down
Tie your mother down, yeah-yeah
Or you ain't no friend of mine
Oh

[Guitar Solo]
Bad guy

[Verse 3]
Your mommy and your daddy
Are gonna plague me till I die
They can't understand it
I'm just a peace loving guy
[Chorus]
Tie your mother down
Tie your mother down
Get that big, big, big, big, big
Big daddy out the door
Tie your mother down
Yeah, tie your mother down
Give me all your love tonight
All your love tonight
[Outro]
Give me every inch of your love
Gotta get my timing right
All your love tonight, yeah
All your love
Tonight20Embed"
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,Somebody To Love ,"Somebody to Love Lyrics[Intro]
Can anybody find me
Somebody to love?

[Verse 1]
Ooh, each morning I get up I die a little
Can barely stand on my feet
Take a look at yourself in the mirror and cry
Take a look in the mirror and cry
Lord, what you're doing to me? (Yeah, yeah)
I have spent all my years in believin' you
But I just can't get no relief, Lord

[Chorus]
Somebody (Somebody)
Ooh, somebody (Somebody)
Can anybody find me
Somebody to love?
Yeah

[Verse 2]
I work hard (He works hard) every day of my life
I work 'till I ache my bones
At the end (At the end of the day) I take home
My hard-earned pay all on my own
(Goes home, goes home on his own)
I get down (Down) on my knees (Knees) and I start to pray (Praise the Lord)
'Till the tears run down from my eyes, Lord
You might also like[Chorus]
Somebody (Somebody)
Ooh, somebody (Please)
Can anybody find me
Somebody to love?
Oh

[Bridge]
(He works hard) everyday (Everyday)
I try and I try and I try
But everybody wants to put me down
They say I'm going crazy
They say I got a lot of water in my brain
I got no common sense
(He's got) I got nobody left to believe
No, no, no, no

[Guitar solo]

[Chorus]
(Ooh, ooh, ooh, Lord)
Ooh, somebody
Ooh (Somebody)
Anybody find me
Somebody to love
Can anybody find me
Someone to love?
[Verse 3]
Got no feel, I got no rhythm
I just keep losing my beat (You just keep losing and losing)
I'm okay, I'm alright (He's alright, he's alright)
I ain't gonna face no defeat (Yeah, yeah)
I just gotta get out of this prison cell
(One day) Someday I'm gonna be free, Lord
[Outro]
Find me somebody to love
Find me somebody to love
Find me somebody to love
Find me somebody to love
Find me somebody to love
(Find me, find me)
Find me somebody to love (Find me)
Find me somebody to love
Find me somebody to love-ove-ove
(Ooh, find me, find me)
Find me somebody to love
(Somebody to love)
Find me somebody to love
Somebody (Somebody)
Somebody (Somebody)
Somebody (Find me)
(Somebody find me somebody to love)
Can anybody find me
Somebody to love?
(Find me somebody to love) Ooh
(Find me somebody to love)
Find me somebody
(Find me somebody to love)
Somebody, somebody, somebody to love
(Find me somebody to love)
Find me, find me
Find me, find me, find me
(Find me somebody to love)
Ooh, somebody to love
(Find me somebody to love)
Ooh, find me, find me
Find me somebody to love
(Find me somebody to love)
Anybody, anywhere, anybody
Find me somebody to love, love
Find me, find me, find me, find me60Embed"
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,You Take My Breath Away ,"You Take My Breath Away Lyrics[Intro]
Ooh
Ooh, take it, take it all away
Ooh
Ooh, take my breath away (ooh)
Ooh
Ooh, you-ou-ou-ou
Take my breath away

[Verse 1]
Look into my eyes and you'll see
I'm the only one
You've captured my love, stolen my heart
Changed my life
Every time you make a move, you destroy my mind
And the way you touch
I lose control and shiver deep inside

[Refrain]
You take my breath away
[Verse 2]
You can reduce me to tears
With a single sigh (please don't cry anymore)
Every breath that you take, any sound that you make
Is a whisper in my ear
I could give up all my life for just one kiss
I would surely die
If you dismiss me from your love
You might also like[Refrain]
You take my breath away

[Bridge]
So please don't go
Don't leave me here all by myself
I get ever so lonely from time to time
I will find you anywhere you go
I'll be right behind you (ooh)
Right until the ends of the earth (aah)
I'll get no sleep 'till I find you (get no sleep)
And tell you that you just

[Refrain]
Take my breath away

[Guitar Solo]
[Bridge]
I will find you anywhere you go
Ooh
Right until the ends of the earth (aah)
I'll get no sleep 'till I find you (get no sleep)
To tell you when I've found you
I love you
[Outro]
Ooh, take my breath
Ooh, take my breath
Ooh, take my breath
Ooh, take my breath
Ooh, take my breath
Ooh, take my breath
Ooh, take my breath
Ooh, take my breath
Ooh, take my breath
Ooh, take my breath
Ooh, take my breath
Ooh, take my breath
Ooh, take my breath
Ooh, take my breath
Ooh, take my breath away
Ooh, take my breath away
Ooh, take my breath away
Ooh, take my breath away8Embed"
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,Good Old,"Work, Terrible Work Lyrics[Factory Owner 1 (Willbond)]
In good old Queen Victoria's day
Industrial revolution
Meant bosses said ""Please, we need more employees""
We needed a solution

[Factory Owners 2/3 (Rickard/Baynton)]
Who will climb our chimneys?
Who will power our grids?

[Factory Owner 1]
Victorian families so desperately poor
They'll let us employ their kids
For...

[Children]
Work, terrible work

[Factory Owners]
From very young ages

[Children]
Up chimneys to clean

[Factory Owners]
Paid pitiful wages
[Children]
Work, terrible work

[Factory Owner 1]
Pins make you work faster

[Children]
If we grew too big

[Child 1]
Get sacked by the master!

[Factory Owner 3]
Now you're all in my employ
Cleaning in the factory

[Child 2]
We're not very strong!

[Child 3]
And the hours are long!

[Factory Owner 3]
This work is unsatisfactory

[Children]
Learn not to get caught in spokes
Or trap our hands in gauges
[Factory Owner 3]
To stop machines and get you out
Will cost you a week's wages

[Children]
Work, terrible work

[Factory Owners]
There's no health or safety

[Children]
So if we get hurt

[Child 4]
They will just replace me!

[Child 5]
Work, terrible work
... Sorry

[Child 6]
Now that I am short of cash
I have to pick pockets
Wallets from gentlemen
And ladies' lockets
Small enough to get away
Hardly ever caught
And if we are, we're kids, you see
To cry is what we're taught
Boo-hoo!
[Children]
Work, terrible work

[Factory Owners]
Dangerous and demeaning

[Children]
No time to complain

[Factory Owners]
Get back to your cleaning

[Children]
Work, terrible work
Guess what we are dreaming
School, glorious school
Wonderful school, marvellous school
Wish we went to school1Embed"
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,Teo Torriatte (Let Us Cling Together) ,
Queen,News Of The World,https://open.spotify.com/album/7tB40pGzj6Tg0HePj2jWZt,https://i.scdn.co/image/ab67616d0000b2731f7077ae1018b5fbab08dfa8,74,1977-10-28,11,We Will Rock You ,"TranslationsPolskiPortuguêsWe Will Rock You Lyrics[Verse 1]
Buddy, you're a boy, make a big noise
Playing in the street
Gonna be a big man someday
You got mud on your face
You big disgrace
Kicking your can all over the place, singing
[Chorus]
We will, we will rock you
We will, we will rock you
[Verse 2]
Buddy, you're a young man, hard man
Shouting in the street
Gonna take on the world someday
You got blood on your face
You big disgrace
Waving your banner all over the place
[Chorus]
We will, we will rock you (Sing it out)
We will, we will rock you
[Verse 3]
Buddy, you're an old man, poor man
Pleading with your eyes
Gonna make you some peace someday
You got mud on your face
Big disgrace
Somebody better put you back into your place
You might also like[Chorus]
We will, we will rock you, sing it
We will, we will rock you, everybody
We will, we will rock you, hmm
We will, we will rock you, alright
[Guitar Solo]91Embed"
Queen,News Of The World,https://open.spotify.com/album/7tB40pGzj6Tg0HePj2jWZt,https://i.scdn.co/image/ab67616d0000b2731f7077ae1018b5fbab08dfa8,74,1977-10-28,11,We Are The Champions ,"TranslationsPortuguêsWe Are the Champions Lyrics[Verse 1]
I've paid my dues, time after time
I've done my sentence, but committed no crime
And bad mistakes I've made a few
I've had my share of sand kicked in my face, but I've come through
(And I need to go on and on, and on, and on)
[Chorus]
We are the champions, my friends
And we'll keep on fighting till the end
We are the champions
We are the champions
No time for losers
'Cause, we are the champions of the world
[Verse 2]
I've taken my bows and my curtain calls
You brought me fame and fortune and everything that goes with it
I thank you all
But it's been no bed of roses
No pleasure cruise
I consider it a challenge before the whole human race
And I ain't gonna lose
(And I need to go on and on, and on, and on)

[Chorus]
We are the champions, my friends
And we'll keep on fighting till the end
We are the champions
We are the champions
No time for losers
'Cause, we are the champions of the world
We are the champions, my friends
And we'll keep on fighting till the end, oh
We are the champions
We are the champions
No time for losers
'Cause, we are the champions…You might also like53Embed"
Queen,News Of The World,https://open.spotify.com/album/7tB40pGzj6Tg0HePj2jWZt,https://i.scdn.co/image/ab67616d0000b2731f7077ae1018b5fbab08dfa8,74,1977-10-28,11,Sheer Heart Attack ,"Sheer Heart Attack Lyrics[Verse 1]
Well, you're just seventeen
All you wanna do is disappear
You know what I mean
There's a lot of space between our ears
The way that you touch don't feel nothing

[Pre-Chorus]
Hey, hey, hey, hey
It was the DNA
Hey, hey, hey, hey
That made me this way
Do you know, do you know, do you know
Just how I feel?
Do you know, do you know, do you know
Just how I feel?
[Chorus]
Sheer heart attack
Sheer heart attack
Real cardiac
I feel so
Inar-inar-inar-inar-inar-inar-inar-inarticulate

[Verse 2]
Gotta feeling, gotta feeling
Gotta feeling, like I'm paralyzed
It ain't no, it ain't no
It ain't no, it ain't no surprise
Turn on the TV
Let it drip right down in your eyes
You might also like[Pre-Chorus]
Hey, hey, hey, hey
It was the DNA
Hey, hey, hey, hey
That made me this way
Do you know, do you know, do you know
Just how I feel?
Do you know, do you know, do you know
Just how I feel?

[Chorus]
Sheer heart attack
Sheer heart attack
Real cardiac
I feel so inar-inar-inar-inar
Inar-inar-inar-inarticulate

[Bridge]
Just how I feel
Do you know, do you know, do you know
Just how I feel?

[Instrumental break]
[Pre-Chorus]
Do you know, do you know, do you know
Just how I feel?
Do you know, do you know, do you know
Just how I feel?
[Chorus]
Sheer heart attack
Sheer heart attack
Real cardiac14Embed"
Queen,News Of The World,https://open.spotify.com/album/7tB40pGzj6Tg0HePj2jWZt,https://i.scdn.co/image/ab67616d0000b2731f7077ae1018b5fbab08dfa8,74,1977-10-28,11,"All Dead, All Dead ","All Dead, All Dead Lyrics[Piano Intro]
[Verse 1]
She came without a farthing
A babe without a name
So much ado about nothing
Is what she'd try to say
So much ado, my lover
So many games we played
Through every fleeted summer
Through every precious day

[Chorus]
All dead, all dead
All the dreams we had
And I wonder why I still live on
All dead, all dead
And alone I'm spared
My sweeter half instead
All dead and gone
All dead

[Chorus]
All dead, all dead
At the rainbow's end
And still I hear her own sweet song
All dead, all dead
Take me back again
You know my little friend's
All dead and gone
You might also like[Instrumental break]
[Verse 2]
Her ways are always with me
I wander all the while
But please, you must forgive me
I am old but still a child
[Chorus]
All dead, all dead
But I should not grieve
In time, it comes to everyone
All dead, all dead
But in hope I breathe
Of course, I don't believe
You're dead and gone

[Outro]
All dead and gone14Embed"
